method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,282722,112504,0.6020684630131365,79127,145681757,44.826891278995284,14468,13680,14063.0,234.28721689413615,405.0,36433,34795,35340.25,459.74361061356797,1092.75
grid,332616,112504,0.6617601077518821,98976,185468752,55.12752580191734,14175,13951,14063.0,70.69653456853455,112.0,41812,41339,41577.0,158.0956988662247,235.0
metis_unweighted,283557,112504,0.6032402656256062,80140,148491103,45.077164251328966,14363,13652,14063.0,261.8864257650633,300.0,36918,34745,35444.625,616.8780141770333,1473.375
metis,205855,109744,0.4668868864006218,49872,76672766,33.38434718588037,14130,13317,13718.0,270.3368269400231,412.0,26286,25338,25731.875,329.8315621267922,554.125
grid,332436,109744,0.6698793151162931,115334,182182308,75.66998956287705,13759,13684,13718.0,29.278831943914703,41.0,42115,41141,41554.5,370.22155528818143,560.5
metis_unweighted,206383,109744,0.4682507764689921,51202,78881280,34.21833811808692,13827,13571,13718.0,75.07496253745319,109.0,26001,25687,25797.875,94.67898063984424,203.125
metis,270869,111132,0.5897204921936434,73369,117623641,47.49710517013163,14225,13486,13891.5,261.4827910207477,333.5,34951,33162,33858.625,624.7713456737592,1092.375
grid,337818,111132,0.6710299628794203,84575,136481549,54.298451749335925,14784,13020,13891.5,679.6671979726549,892.5,43925,40566,42227.25,1308.823111615928,1697.75
metis_unweighted,265230,111132,0.5809976247030879,70859,114600205,45.68373410169604,14176,13486,13891.5,248.78203311332592,284.5,33670,32524,33153.75,339.75974967614985,516.25
metis,333444,108000,0.6761075322992767,72432,84873012,63.93655895675332,13905,13106,13500.0,314.19380961438435,405.0,43144,40510,41680.5,822.019160360633,1463.5
grid,339842,108000,0.6822052600914542,102635,139799660,80.0162059052818,14895,12195,13500.0,779.8557558933575,1395.0,44612,40614,42480.25,1192.50049790346,2131.75
metis_unweighted,317714,108000,0.660071636755069,74392,88155274,65.1037234908928,13905,13161,13500.0,301.14074782400337,405.0,40704,38380,39714.25,846.9173144410262,989.75
metis,286345,102885,0.6406956643210113,81844,133013302,52.21740590561683,13200,12667,12860.625,213.3394815194787,339.375,36318,35093,35793.125,389.19674892655513,524.875
grid,307535,102885,0.6654527126993676,90793,148233057,57.62069040402663,12997,12713,12860.625,81.39861408525331,136.375,38638,38319,38441.875,108.03869387862851,196.125
metis_unweighted,285244,102885,0.639308802288567,81097,132774464,51.327554263282494,13073,12599,12860.625,170.38261171551514,212.375,36277,34779,35655.5,444.5508969735636,621.5
metis,243887,117912,0.5165301963614297,69102,108506444,45.54831724502221,15181,14312,14739.0,327.82426694800984,442.0,33839,28764,30485.875,1885.6560819446902,3353.125
grid,357355,117912,0.6700423948174784,111858,179925828,72.28753336099614,15171,14307,14739.0,250.57434026651651,432.0,45628,43900,44669.375,548.9303092151134,958.625
metis_unweighted,235085,117912,0.498428228087713,67230,105824661,44.15172275816902,15181,14310,14739.0,242.66746794739504,442.0,29755,28827,29385.625,320.4219630034745,369.375
metis,329714,108000,0.6724433903322273,76039,90863335,65.98600160396197,13904,13106,13500.0,304.8950639154396,404.0,41877,40559,41214.25,468.2351839620769,662.75
grid,368845,108000,0.7071940788135938,117362,151995135,95.37195886386878,13619,13376,13500.0,84.08031874344911,119.0,47042,45332,46105.625,512.6948257735785,936.375
metis_unweighted,306004,108000,0.6470634370792538,78141,95158218,66.7947049973582,13797,13178,13500.0,235.91417931103675,297.0,39206,37064,38250.5,657.3214586486584,955.5
metis,318040,109760,0.6548861778392655,87120,138160946,56.76943136712439,14132,13497,13720.0,201.57938882733026,412.0,41061,38780,39755.0,777.9765420628054,1306.0
grid,334455,109760,0.6718243111928361,94221,149173486,61.26327330998651,13756,13685,13720.0,33.090784215548595,36.0,41856,41738,41806.875,46.713053582483774,49.125
metis_unweighted,305622,109760,0.6408635503988587,85316,135940635,55.26909671835007,14077,13546,13720.0,157.08516798221277,357.0,39538,36411,38202.75,1161.0189221110911,1335.25
metis,251551,100224,0.6015758235904449,72063,228596769,23.79469801568087,12904,12163,12528.0,242.41957429217632,376.0,32190,30816,31443.875,441.3845934952873,746.125
grid,310624,100224,0.677346244977851,102399,320775414,34.0677797358948,12533,12524,12528.0,3.0,5.0,38842,38810,38828.0,12.449899597988733,14.0
metis_unweighted,248656,100224,0.596937134032559,70298,225139460,22.84353509055601,12856,12245,12528.0,203.05479556021325,328.0,31825,30644,31082.0,383.0894151500404,743.0
metis,273205,116603,0.5732032722680771,63402,113469894,36.5387815734349,15013,14151,14575.375,303.5510408069786,437.625,35099,32874,34150.625,738.1383572034446,948.375
grid,364928,116603,0.6804766967730621,104685,187621585,60.67300319513383,15490,13680,14575.375,779.0181219811257,914.625,47428,43845,45616.0,1499.904496959723,1812.0
metis_unweighted,269005,116603,0.5665396553967398,60535,108738856,34.71970539471894,14582,14544,14575.375,11.978496358057633,6.625,34229,33005,33625.625,381.62250244842744,603.375
